dataset,embedder,style,inclusion_k,n_cells,d_mean,d_se,d_lo,d_hi,a_mean,b_mean,contrast,arm_b,harmed,sig_better,sig_worse
caltech101_m,siglip,whole_image,9.0,24,9.463871256510442e-07,5.5506592933043295e-05,-0.00011558973199462891,0.00011928873895263672,0.00011582387858072916,0.00011677026570638022,trajectory_only,mid_tilt,False,False,False
caltech101_m,siglip,whole_image,10.0,24,4.6872762044271007e-07,2.8562614125262497e-05,-5.799728033447266e-05,5.9756334747314444e-05,5.7916405232747395e-05,5.838513285319011e-05,trajectory_only,mid_tilt,False,False,False
coco_val,siglip,whole_image,-10.0,76,0.014617562722874691,0.0018791908667913897,0.011160171904115375,0.01843029069050357,0.018081629176410877,0.032699191899285565,trajectory_only,mid_tilt,True,False,True
coco_val,siglip,whole_image,-9.0,76,0.014348934716025902,0.0017736220450682402,0.01093327609924959,0.017927500193625996,0.01978924561266447,0.03413818032869038,trajectory_only,mid_tilt,True,False,True
coco_val,siglip,whole_image,-8.0,76,0.014012985666889393,0.001722402015829701,0.01076994907822137,0.017570018593409488,0.02231267716873972,0.03632566283562911,trajectory_only,mid_tilt,True,False,True
coco_val,siglip,whole_image,-7.0,76,0.013604611181126646,0.0016613067583217912,0.010372697802554481,0.016899585581016136,0.026106647332956416,0.03971125851408305,trajectory_only,mid_tilt,True,False,True
coco_val,siglip,whole_image,-6.0,76,0.013081962909128293,0.0015147710948306577,0.010095737976331207,0.015968462193102387,0.03189289594469572,0.04497485885382401,trajectory_only,mid_tilt,True,False,True
coco_val,siglip,whole_image,-5.0,76,0.012159809377055922,0.0015029991178161014,0.0092785268645148,0.015119388449270146,0.04064842622532896,0.05280823560238488,trajectory_only,mid_tilt,True,False,True
coco_val,siglip,whole_image,-4.0,76,0.009394631813322368,0.001586756205867345,0.006377026865748355,0.012415446313939142,0.05454334906249999,0.06393798087582236,trajectory_only,mid_tilt,True,False,True
coco_val,siglip,whole_image,-3.0,76,0.005676584210526315,0.001996231091158503,0.0016955904823190795,0.00942481093852795,0.07348610697368421,0.07916269118421053,trajectory_only,mid_tilt,False,False,True
coco_val,siglip,whole_image,-2.0,76,0.0022723571381578957,0.002340443026637915,-0.0022113294671052626,0.006550440772615131,0.09910387289473684,0.10137623003289474,trajectory_only,mid_tilt,False,False,False
coco_val,siglip,whole_image,-1.0,76,-0.0019954883552631576,0.0027619526274679997,-0.007525310987664477,0.0033401103034539376,0.13836784088815787,0.13637235253289476,trajectory_only,mid_tilt,False,False,False
coco_val,siglip,whole_image,-0.5,76,-0.0040367978093397774,0.00312404026408777,-0.010314504794171012,0.001872507689215766,0.16568518631132537,0.16164838850198562,trajectory_only,mid_tilt,False,False,False
coco_val,siglip,whole_image,-0.25,76,-0.00488554643312412,0.0034239425385436855,-0.011596292118857012,0.0015795004785457772,0.1817761324102954,0.17689058597717125,trajectory_only,mid_tilt,False,False,False
coco_val,siglip,whole_image,0.0,76,-0.005860370986842105,0.003704163040006797,-0.013664551657894734,0.0010761187351973603,0.20010396210526316,0.19424359111842107,trajectory_only,mid_tilt,False,False,False
coco_val,siglip,whole_image,1.0,76,-0.00346566585526316,0.0032561462721326677,-0.009808729628289475,0.0027303098552631556,0.14702355118421054,0.14355788532894737,trajectory_only,mid_tilt,False,False,False
coco_val,siglip,whole_image,2.0,76,-0.001479729671052627,0.0037654182349067767,-0.008638174025082232,0.006119177514802633,0.10921615840460525,0.10773642873355264,trajectory_only,mid_tilt,False,False,False
coco_val,siglip,whole_image,3.0,76,0.000588784597039475,0.0035416736031188625,-0.005753094120271379,0.008053855218133224,0.07694117988486841,0.0775299644819079,trajectory_only,mid_tilt,False,False,False
coco_val,siglip,whole_image,4.0,76,0.0026069877179276317,0.0032225614828476305,-0.0031098756939761515,0.009623506244449014,0.04830404084292763,0.05091102856085526,trajectory_only,mid_tilt,False,False,False
coco_val,siglip,whole_image,5.0,76,0.0032905357051809204,0.002994322303411602,-0.001980717307000412,0.009714179027138151,0.02958909039884868,0.032879626104029606,trajectory_only,mid_tilt,False,False,False
coco_val,siglip,whole_image,6.0,76,0.003998725193256579,0.0026958657277009576,-0.0006847110275236428,0.00985665872167968,0.01782421277138158,0.021822937964638158,trajectory_only,mid_tilt,False,False,False
coco_val,siglip,whole_image,7.0,76,0.00417217806743421,0.002453309459674321,-2.0737813592207702e-05,0.00948432872336297,0.010880699468544409,0.01505287753597862,trajectory_only,mid_tilt,False,False,False
coco_val,siglip,whole_image,8.0,76,0.004347770046001233,0.0022761374687715508,0.0004430841078394837,0.009399724234201531,0.006895632355314555,0.011243402401315787,trajectory_only,mid_tilt,False,False,True
coco_val,siglip,whole_image,9.0,76,0.00408174417917352,0.00207998388438483,0.0005435089236289574,0.008669215493507784,0.004824360974763568,0.008906105153937088,trajectory_only,mid_tilt,False,False,True
coco_val,siglip,whole_image,10.0,76,0.0034645261403294615,0.001807621248992364,0.000534899548000938,0.007427600447768358,0.0037669716780813125,0.007231497818410772,trajectory_only,mid_tilt,False,False,True
coco_val,siglip+dinov3_patch,max_patch,-10.0,76,0.006704022720626028,0.0012605787934397877,0.0043574328185473,0.00933929818050505,0.021459533410066303,0.028163556130692335,trajectory_only,mid_tilt,False,False,True
coco_val,siglip+dinov3_patch,max_patch,-9.0,76,0.0065093780011307575,0.001197943593019802,0.00426548505745978,0.008932833605639007,0.02250726073833265,0.029016638739463398,trajectory_only,mid_tilt,False,False,True
coco_val,siglip+dinov3_patch,max_patch,-8.0,76,0.006254393067177221,0.0012134917502868898,0.0039294560822689655,0.008680283428723783,0.024060904028577305,0.030315297095754527,trajectory_only,mid_tilt,False,False,True
coco_val,siglip+dinov3_patch,max_patch,-7.0,76,0.0060294381023848695,0.0011653080432958063,0.0038247690879163227,0.008362118435328435,0.026381005355674343,0.032410443458059206,trajectory_only,mid_tilt,False,False,True
coco_val,siglip+dinov3_patch,max_patch,-6.0,76,0.006066341110197369,0.0011251979688184763,0.003928118758223685,0.008285609524902343,0.029934387641858545,0.03600072875205593,trajectory_only,mid_tilt,False,False,True
coco_val,siglip+dinov3_patch,max_patch,-5.0,76,0.005951191217105262,0.0011075931620348916,0.003839433238384045,0.008266823715717518,0.03549775831825658,0.041448949535361844,trajectory_only,mid_tilt,False,False,True
coco_val,siglip+dinov3_patch,max_patch,-4.0,76,0.004600989280427631,0.0009604775364873821,0.002811475075657895,0.006551973402652138,0.044478382323190783,0.049079371603618416,trajectory_only,mid_tilt,False,False,True
coco_val,siglip+dinov3_patch,max_patch,-3.0,76,0.0021140954769736844,0.0009409003399754507,0.00020995712685032813,0.003939874311266447,0.05713193142269737,0.05924602689967105,trajectory_only,mid_tilt,False,False,True
coco_val,siglip+dinov3_patch,max_patch,-2.0,76,0.00048528912828947396,0.0011630741149359022,-0.001812127668585526,0.002744852555921053,0.0727551772861842,0.07324046641447368,trajectory_only,mid_tilt,False,False,False
coco_val,siglip+dinov3_patch,max_patch,-1.0,76,-0.000680036644736841,0.0014870322223118938,-0.003772453712993419,0.0021343412615131563,0.09583504496710525,0.09515500832236842,trajectory_only,mid_tilt,False,False,False
coco_val,siglip+dinov3_patch,max_patch,-0.5,76,-0.0009924494417739426,0.0017577740698336767,-0.0045302033059572006,0.002188157737287926,0.11249649081242788,0.11150404137065392,trajectory_only,mid_tilt,False,False,False
coco_val,siglip+dinov3_patch,max_patch,-0.25,76,-0.0007205786879517782,0.001923900496100231,-0.00473723767620337,0.0028130802867737713,0.12229958926052464,0.12157901057257288,trajectory_only,mid_tilt,False,False,False
coco_val,siglip+dinov3_patch,max_patch,0.0,76,2.306894736841904e-05,0.002121998508496941,-0.004242404565789478,0.003984295060855258,0.13323510131578947,0.13325817026315792,trajectory_only,mid_tilt,False,False,False
coco_val,siglip+dinov3_patch,max_patch,1.0,76,0.0017767907236842138,0.0017496645088302487,-0.0015318918495065758,0.005373792885690792,0.09632495855263158,0.09810174927631578,trajectory_only,mid_tilt,False,False,False
coco_val,siglip+dinov3_patch,max_patch,2.0,76,0.0024762990789473673,0.001807168392245573,-0.0006999768182565807,0.0063567189946546025,0.0730874636513158,0.07556376273026318,trajectory_only,mid_tilt,False,False,False
coco_val,siglip+dinov3_patch,max_patch,3.0,76,0.002923801299342105,0.0018280528788014508,-0.00029971493811677716,0.006822209753289473,0.05567994470394736,0.058603746003289464,trajectory_only,mid_tilt,False,False,False
coco_val,siglip+dinov3_patch,max_patch,4.0,76,0.0029515046011513156,0.0017786288278989035,-0.00011030378032483573,0.0068619153371710494,0.037700282890625006,0.040651787491776316,trajectory_only,mid_tilt,False,False,False
coco_val,siglip+dinov3_patch,max_patch,5.0,76,0.0027500645744243414,0.001726991876503409,-5.419674470600341e-05,0.006543972616056737,0.02509116415501645,0.02784122872944079,trajectory_only,mid_tilt,False,False,False
coco_val,siglip+dinov3_patch,max_patch,6.0,76,0.003068910892269736,0.0019529367900937011,-8.32782104492185e-05,0.0074377636994500404,0.016972483465254935,0.020041394357524674,trajectory_only,mid_tilt,False,False,False
coco_val,siglip+dinov3_patch,max_patch,7.0,76,0.0031115903505345398,0.0018952436095177132,5.21447293893895e-06,0.007162332788304374,0.012096117874177633,0.015207708224712171,trajectory_only,mid_tilt,False,False,True
coco_val,siglip+dinov3_patch,max_patch,8.0,76,0.002956666461759868,0.0017933948533239662,1.1820269017269485e-05,0.006717029069091796,0.00926663119320518,0.01222329765496505,trajectory_only,mid_tilt,False,False,True
coco_val,siglip+dinov3_patch,max_patch,9.0,76,0.0027496482502826895,0.0016663399023341453,0.00010883286046720812,0.006455109173796001,0.007482680970394737,0.010232329220677426,trajectory_only,mid_tilt,False,False,True
coco_val,siglip+dinov3_patch,max_patch,10.0,76,0.0026413820564350327,0.001545145649298557,6.16173216424236e-05,0.005999165472608059,0.00624958414737099,0.008890966203806024,trajectory_only,mid_tilt,False,False,True
visual_genome_m,siglip,whole_image,-10.0,68,0.0340996845988913,0.00391928003131381,0.026438973676678825,0.04165492986085958,0.028178711156436696,0.062278395755328,trajectory_only,mid_tilt,True,False,True
visual_genome_m,siglip,whole_image,-9.0,68,0.032986137624942555,0.0037742557815716457,0.02551706619633215,0.04020445007538201,0.030605514785156253,0.0635916524100988,trajectory_only,mid_tilt,True,False,True
visual_genome_m,siglip,whole_image,-8.0,68,0.031589950542279414,0.003777243250339179,0.02421743575225471,0.03899556898537311,0.034018923778722426,0.06560887432100183,trajectory_only,mid_tilt,True,False,True
visual_genome_m,siglip,whole_image,-7.0,68,0.029810904528377757,0.003659321870749212,0.02293238549722829,0.037061708826947384,0.038935311846277576,0.06874621637465533,trajectory_only,mid_tilt,True,False,True
visual_genome_m,siglip,whole_image,-6.0,68,0.027483717666590076,0.003465250697871679,0.02059992234757008,0.034029616022460935,0.046308993058363966,0.07379271072495404,trajectory_only,mid_tilt,True,False,True
visual_genome_m,siglip,whole_image,-5.0,68,0.024556772812499995,0.0031928352627421355,0.018402399950654874,0.030877969000631895,0.0577781120289522,0.0823348848414522,trajectory_only,mid_tilt,True,False,True
visual_genome_m,siglip,whole_image,-4.0,68,0.02004754412683824,0.0030519593324220395,0.014308733122127758,0.025991015918658083,0.07678731191636029,0.09683485604319853,trajectory_only,mid_tilt,True,False,True
visual_genome_m,siglip,whole_image,-3.0,68,0.014415065202205882,0.0029497173441302284,0.008527282771139707,0.020303029829273896,0.10495948030330882,0.11937454550551471,trajectory_only,mid_tilt,True,False,True
visual_genome_m,siglip,whole_image,-2.0,68,0.01108504931985294,0.00328668113051836,0.0045731124618566136,0.017868241070312495,0.1444153347426471,0.15550038406250002,trajectory_only,mid_tilt,True,False,True
visual_genome_m,siglip,whole_image,-1.0,68,0.009951551911764703,0.004484234242612093,0.0014942410992647014,0.018547811983455877,0.20406690569852942,0.21401845761029414,trajectory_only,mid_tilt,True,False,True
visual_genome_m,siglip,whole_image,-0.5,68,0.010674844801223108,0.005445801124356701,0.0004064463881401033,0.021217146520374385,0.24471343999456904,0.2553882847957921,trajectory_only,mid_tilt,True,False,True
visual_genome_m,siglip,whole_image,-0.25,68,0.011251226435338936,0.005957544937684967,-0.0004931836437594945,0.02267952385425412,0.26843617527304575,0.27968740170838463,trajectory_only,mid_tilt,True,False,False
visual_genome_m,siglip,whole_image,0.0,68,0.01204993676470588,0.006958046075441501,-0.0007047988437499964,0.026364811748161757,0.2946309486764706,0.3066808854411765,trajectory_only,mid_tilt,True,False,False
visual_genome_m,siglip,whole_image,1.0,68,0.0072137463970588225,0.0054586961655670695,-0.0032820765588235288,0.01809522999908089,0.21315169886029411,0.22036544525735294,trajectory_only,mid_tilt,True,False,False
visual_genome_m,siglip,whole_image,2.0,68,-0.00033238433823529385,0.004493730063892436,-0.008688571658088232,0.008595163318014704,0.1518471121323529,0.1515147277941176,trajectory_only,mid_tilt,False,False,False
visual_genome_m,siglip,whole_image,3.0,68,-0.0012199660937500024,0.003689537852184293,-0.008357734398207724,0.006432798019071688,0.10133087613051472,0.10011091003676471,trajectory_only,mid_tilt,False,False,False
visual_genome_m,siglip,whole_image,4.0,68,-0.0007562837316176492,0.0030577996651925646,-0.006513239372127759,0.005525982732996321,0.0652421448483456,0.06448586111672794,trajectory_only,mid_tilt,False,False,False
visual_genome_m,siglip,whole_image,5.0,68,0.00019362852251838264,0.002849297774930014,-0.004841950581916359,0.006105063207146128,0.042166827392003677,0.042360455914522054,trajectory_only,mid_tilt,False,False,False
visual_genome_m,siglip,whole_image,6.0,68,0.0013992118118106623,0.002527918605155233,-0.0031081370945542277,0.00657816758142807,0.02727954767463235,0.028678759486443016,trajectory_only,mid_tilt,False,False,False
visual_genome_m,siglip,whole_image,7.0,68,0.002198563407054227,0.002200491339037335,-0.0018197196790412462,0.006728801676729086,0.0181835941394761,0.020382157546530326,trajectory_only,mid_tilt,False,False,False
visual_genome_m,siglip,whole_image,8.0,68,0.0026526816759535853,0.001937151007248035,-0.0007528182575539979,0.006872055553854549,0.012667492093003219,0.015320173768956795,trajectory_only,mid_tilt,False,False,False
visual_genome_m,siglip,whole_image,9.0,68,0.0029808602620921415,0.001684546148483242,1.5844823884852244e-05,0.006727281165157541,0.009198846602567786,0.012179706864659925,trajectory_only,mid_tilt,False,False,True
visual_genome_m,siglip,whole_image,10.0,68,0.002995933375315946,0.00152624768388848,0.00024230358236514813,0.006167665717963721,0.0070796422286448744,0.010075575603960822,trajectory_only,mid_tilt,False,False,True
visual_genome_m,siglip+dinov3_patch,max_patch,-10.0,68,0.009888567550336054,0.002525038777296125,0.004913154926075657,0.01475115562330358,0.04251479187298943,0.052403359423325475,trajectory_only,mid_tilt,True,False,True
visual_genome_m,siglip+dinov3_patch,max_patch,-9.0,68,0.009390053203412225,0.0025164817381066263,0.004482353195976704,0.014375671061817839,0.04587483533820656,0.055264888541618803,trajectory_only,mid_tilt,True,False,True
visual_genome_m,siglip+dinov3_patch,max_patch,-8.0,68,0.008897407510914524,0.002535526499376322,0.004029244527638157,0.01421845392909869,0.0500294123592601,0.05892681987017462,trajectory_only,mid_tilt,True,False,True
visual_genome_m,siglip+dinov3_patch,max_patch,-7.0,68,0.008348636307444854,0.002442615395739344,0.003854461872099035,0.013113573810905905,0.05530684321346507,0.06365547952090993,trajectory_only,mid_tilt,True,False,True
visual_genome_m,siglip+dinov3_patch,max_patch,-6.0,68,0.008033035669806985,0.0022344867462077817,0.00352503779153263,0.012372169783547791,0.062157498969439326,0.07019053463924632,trajectory_only,mid_tilt,True,False,True
