env,mode,schedule,family,mean,se,n,improved,resolvable,weighting,question
coco_val / region,region,rare:lo=1:hi=32:cap=0.8,rare,0.0,0.0,152,0.0,False,fnr x4,q1d
coco_val / region,region,rare:lo=1:hi=4,rare,0.0,0.0,152,0.0,False,fnr x4,q1d
coco_val / region,region,rare:lo=1:hi=4:cap=0.5,rare,0.0,0.0,152,0.0,False,fnr x4,q1d
coco_val / region,region,rare:lo=1:hi=64,rare,0.0,0.0,152,0.0,False,fnr x4,q1d
coco_val / region,region,rare:lo=1:hi=8,rare,0.0,0.0,152,0.0,False,fnr x4,q1d
coco_val / region,region,rare:lo=1:hi=8:cap=0.5,rare,0.0,0.0,152,0.0,False,fnr x4,q1d
coco_val / region,region,rare:lo=1:hi=8:cap=0.8,rare,0.0,0.0,152,0.0,False,fnr x4,q1d
coco_val / region,region,rare:lo=2:hi=16,rare,0.0,0.0,152,0.0,False,fnr x4,q1d
coco_val / region,region,rare:lo=2:hi=32,rare,0.0,0.0,152,0.0,False,fnr x4,q1d
coco_val / region,region,rare:lo=2:hi=4,rare,0.0,0.0,152,0.0,False,fnr x4,q1d
coco_val / region,region,rare:lo=2:hi=64,rare,0.0,0.0,152,0.0,False,fnr x4,q1d
coco_val / region,region,rare:lo=2:hi=8,rare,0.0,0.0,152,0.0,False,fnr x4,q1d
coco_val / region,region,rare:lo=4:hi=16,rare,0.0,0.0,152,0.0,False,fnr x4,q1d
coco_val / region,region,rare:lo=4:hi=32,rare,0.0,0.0,152,0.0,False,fnr x4,q1d
coco_val / region,region,rare:lo=4:hi=64,rare,0.0,0.0,152,0.0,False,fnr x4,q1d
coco_val / region,region,rare:lo=4:hi=8,rare,0.0,0.0,152,0.0,False,fnr x4,q1d
coco_val / region,region,slow_cap50,reference,0.0,0.0,152,0.0,False,fnr x4,q1d
visual_genome_m / binary,binary,cap50,reference,0.0,0.0,136,0.0,False,fnr x4,q1d
visual_genome_m / binary,binary,cap80,reference,0.0,0.0,136,0.0,False,fnr x4,q1d
visual_genome_m / binary,binary,corridor,corridor,0.0042833453833392935,0.0005112580144528939,136,0.25,True,fnr x4,q1d
visual_genome_m / binary,binary,corridor:w=0.05,corridor,-0.00016522615263433508,0.00019651579452270828,136,0.5735294117647058,False,fnr x4,q1d
visual_genome_m / binary,binary,corridor:w=0.1,corridor,-3.546892577154124e-05,0.00020090715314966326,136,0.5,False,fnr x4,q1d
visual_genome_m / binary,binary,corridor:w=0.2,corridor,0.00033817486274730795,0.0002233672672688972,136,0.4411764705882353,False,fnr x4,q1d
visual_genome_m / binary,binary,corridor:w=0.3,corridor,0.00100258933258164,0.00027417868627327153,136,0.3382352941176471,True,fnr x4,q1d
visual_genome_m / binary,binary,corridor:w=0.5,corridor,0.0019933790509425275,0.00034861438998029943,136,0.29411764705882354,True,fnr x4,q1d
visual_genome_m / binary,binary,corridor:w=0.75,corridor,0.0030884366536172124,0.0004241517379040392,136,0.27941176470588236,True,fnr x4,q1d
visual_genome_m / binary,binary,corridor_ramp,corridor,-0.00037706188725490197,0.00018643759064627952,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / binary,binary,corridor_ramp:w=0.2,corridor,-0.00038557240604575164,0.00019066248200223313,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / binary,binary,corridor_ramp:w=0.5,corridor,-0.0003820087826797386,0.00018891463697308388,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / binary,binary,prod,reference,0.0,0.0,136,0.0,False,fnr x4,q1d
visual_genome_m / binary,binary,pure_gmm,reference,-0.00038609089052287583,0.00019091594648709898,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / binary,binary,pure_xcal,reference,0.022734344054295388,0.0010431413458692651,136,0.014705882352941176,True,fnr x4,q1d
visual_genome_m / binary,binary,rare:lo=0:hi=16,rare,0.02023557556876598,0.0011363830888666822,136,0.07352941176470588,True,fnr x4,q1d
visual_genome_m / binary,binary,rare:lo=0:hi=32,rare,0.014398063998668074,0.0011370182785305578,136,0.16176470588235295,True,fnr x4,q1d
visual_genome_m / binary,binary,rare:lo=0:hi=4,rare,0.022734344054295388,0.0010431413458692651,136,0.014705882352941176,True,fnr x4,q1d
visual_genome_m / binary,binary,rare:lo=0:hi=64,rare,0.008581734954919418,0.0008358204561681695,136,0.19117647058823528,True,fnr x4,q1d
visual_genome_m / binary,binary,rare:lo=0:hi=8,rare,0.022734344054295388,0.0010431413458692651,136,0.014705882352941176,True,fnr x4,q1d
visual_genome_m / binary,binary,rare:lo=1:hi=16,rare,-0.00038609089052287583,0.00019091594648709898,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / binary,binary,rare:lo=1:hi=16:cap=0.5,rare,-0.00038609089052287583,0.00019091594648709898,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / binary,binary,rare:lo=1:hi=16:cap=0.8,rare,-0.00038609089052287583,0.00019091594648709898,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / binary,binary,rare:lo=1:hi=32,rare,-0.00038609089052287583,0.00019091594648709898,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / binary,binary,rare:lo=1:hi=32:cap=0.5,rare,-0.00038609089052287583,0.00019091594648709898,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / binary,binary,rare:lo=1:hi=32:cap=0.8,rare,-0.00038609089052287583,0.00019091594648709898,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / binary,binary,rare:lo=1:hi=4,rare,-0.00038609089052287583,0.00019091594648709898,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / binary,binary,rare:lo=1:hi=4:cap=0.5,rare,-0.00038609089052287583,0.00019091594648709898,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / binary,binary,rare:lo=1:hi=64,rare,-0.00038609089052287583,0.00019091594648709898,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / binary,binary,rare:lo=1:hi=8,rare,-0.00038609089052287583,0.00019091594648709898,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / binary,binary,rare:lo=1:hi=8:cap=0.5,rare,-0.00038609089052287583,0.00019091594648709898,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / binary,binary,rare:lo=1:hi=8:cap=0.8,rare,-0.00038609089052287583,0.00019091594648709898,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / binary,binary,rare:lo=2:hi=16,rare,-0.00038609089052287583,0.00019091594648709898,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / binary,binary,rare:lo=2:hi=32,rare,-0.00038609089052287583,0.00019091594648709898,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / binary,binary,rare:lo=2:hi=4,rare,-0.00038609089052287583,0.00019091594648709898,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / binary,binary,rare:lo=2:hi=64,rare,-0.00038609089052287583,0.00019091594648709898,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / binary,binary,rare:lo=2:hi=8,rare,-0.00038609089052287583,0.00019091594648709898,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / binary,binary,rare:lo=4:hi=16,rare,-0.00038609089052287583,0.00019091594648709898,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / binary,binary,rare:lo=4:hi=32,rare,-0.00038609089052287583,0.00019091594648709898,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / binary,binary,rare:lo=4:hi=64,rare,-0.00038609089052287583,0.00019091594648709898,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / binary,binary,rare:lo=4:hi=8,rare,-0.00038609089052287583,0.00019091594648709898,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / binary,binary,slow_cap50,reference,-0.000137703635620915,6.81008751015485e-05,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / region,region,cap50,reference,0.0,0.0,136,0.0,False,fnr x4,q1d
visual_genome_m / region,region,cap80,reference,0.0,0.0,136,0.0,False,fnr x4,q1d
visual_genome_m / region,region,corridor,corridor,0.00431231321913033,0.00044552997200776335,136,0.17647058823529413,True,fnr x4,q1d
visual_genome_m / region,region,corridor:w=0.05,corridor,-0.00034567601247916836,0.000261554606687774,136,0.6029411764705882,False,fnr x4,q1d
visual_genome_m / region,region,corridor:w=0.1,corridor,-0.00017724727117786118,0.00026618060391851587,136,0.5,False,fnr x4,q1d
visual_genome_m / region,region,corridor:w=0.2,corridor,0.0003062231032437655,0.0002784931047745873,136,0.36764705882352944,False,fnr x4,q1d
visual_genome_m / region,region,corridor:w=0.3,corridor,0.0006288623227670803,0.0002837752151464046,136,0.3088235294117647,True,fnr x4,q1d
visual_genome_m / region,region,corridor:w=0.5,corridor,0.0016202395136032245,0.00031977403828839594,136,0.22058823529411764,True,fnr x4,q1d
visual_genome_m / region,region,corridor:w=0.75,corridor,0.0029023577358962675,0.0003790620542119331,136,0.19117647058823528,True,fnr x4,q1d
visual_genome_m / region,region,corridor_ramp,corridor,-0.0005156159109477124,0.00025501282093320145,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / region,region,corridor_ramp:w=0.2,corridor,-0.0005215407475490195,0.0002579008167906651,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / region,region,corridor_ramp:w=0.5,corridor,-0.0005197845179738562,0.0002570537617429344,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / region,region,prod,reference,0.0,0.0,136,0.0,False,fnr x4,q1d
visual_genome_m / region,region,pure_gmm,reference,-0.0005224768178104575,0.00025836000058786115,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / region,region,pure_xcal,reference,0.0296971708273399,0.001503831228828335,136,0.0,True,fnr x4,q1d
visual_genome_m / region,region,rare:lo=0:hi=16,rare,0.028008300015618985,0.0014197146666086614,136,0.0,True,fnr x4,q1d
visual_genome_m / region,region,rare:lo=0:hi=32,rare,0.01687291187357098,0.0010679369604872158,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / region,region,rare:lo=0:hi=4,rare,0.0296971708273399,0.001503831228828335,136,0.0,True,fnr x4,q1d
visual_genome_m / region,region,rare:lo=0:hi=64,rare,0.008817762595553303,0.0006940803392010436,136,0.10294117647058823,True,fnr x4,q1d
visual_genome_m / region,region,rare:lo=0:hi=8,rare,0.0296971708273399,0.001503831228828335,136,0.0,True,fnr x4,q1d
visual_genome_m / region,region,rare:lo=1:hi=16,rare,-0.0005224768178104575,0.00025836000058786115,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / region,region,rare:lo=1:hi=16:cap=0.5,rare,-0.0005224768178104575,0.00025836000058786115,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / region,region,rare:lo=1:hi=16:cap=0.8,rare,-0.0005224768178104575,0.00025836000058786115,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / region,region,rare:lo=1:hi=32,rare,-0.0005224768178104575,0.00025836000058786115,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / region,region,rare:lo=1:hi=32:cap=0.5,rare,-0.0005224768178104575,0.00025836000058786115,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / region,region,rare:lo=1:hi=32:cap=0.8,rare,-0.0005224768178104575,0.00025836000058786115,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / region,region,rare:lo=1:hi=4,rare,-0.0005224768178104575,0.00025836000058786115,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / region,region,rare:lo=1:hi=4:cap=0.5,rare,-0.0005224768178104575,0.00025836000058786115,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / region,region,rare:lo=1:hi=64,rare,-0.0005224768178104575,0.00025836000058786115,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / region,region,rare:lo=1:hi=8,rare,-0.0005224768178104575,0.00025836000058786115,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / region,region,rare:lo=1:hi=8:cap=0.5,rare,-0.0005224768178104575,0.00025836000058786115,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / region,region,rare:lo=1:hi=8:cap=0.8,rare,-0.0005224768178104575,0.00025836000058786115,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / region,region,rare:lo=2:hi=16,rare,-0.0005224768178104575,0.00025836000058786115,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / region,region,rare:lo=2:hi=32,rare,-0.0005224768178104575,0.00025836000058786115,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / region,region,rare:lo=2:hi=4,rare,-0.0005224768178104575,0.00025836000058786115,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / region,region,rare:lo=2:hi=64,rare,-0.0005224768178104575,0.00025836000058786115,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / region,region,rare:lo=2:hi=8,rare,-0.0005224768178104575,0.00025836000058786115,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / region,region,rare:lo=4:hi=16,rare,-0.0005224768178104575,0.00025836000058786115,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / region,region,rare:lo=4:hi=32,rare,-0.0005224768178104575,0.00025836000058786115,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / region,region,rare:lo=4:hi=64,rare,-0.0005224768178104575,0.00025836000058786115,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / region,region,rare:lo=4:hi=8,rare,-0.0005224768178104575,0.00025836000058786115,136,0.029411764705882353,True,fnr x4,q1d
visual_genome_m / region,region,slow_cap50,reference,0.0,0.0,136,0.0,False,fnr x4,q1d
caltech101_m / binary,binary,cap50,reference,0.0,0.0,96,0.0,False,1:1,q1c
caltech101_m / binary,binary,cap80,reference,0.0,0.0,96,0.0,False,1:1,q1c
caltech101_m / binary,binary,corridor,corridor,-0.07334378125,0.030698948680835024,96,0.8541666666666666,True,1:1,q1c
caltech101_m / binary,binary,corridor:w=0.05,corridor,-0.007431322916666657,0.003144801844692007,96,0.75,True,1:1,q1c
caltech101_m / binary,binary,corridor:w=0.1,corridor,-0.00981471180555555,0.0034854866500154485,96,0.7916666666666666,True,1:1,q1c
caltech101_m / binary,binary,corridor:w=0.2,corridor,-0.01562553472222222,0.004449789165472167,96,0.875,True,1:1,q1c
caltech101_m / binary,binary,corridor:w=0.3,corridor,-0.02128499652777778,0.0054932846012750326,96,0.8541666666666666,True,1:1,q1c
caltech101_m / binary,binary,corridor:w=0.5,corridor,-0.035153173611111116,0.008887332430245533,96,0.8541666666666666,True,1:1,q1c
caltech101_m / binary,binary,corridor:w=0.75,corridor,-0.04659160416666666,0.018226523046977805,96,0.8541666666666666,True,1:1,q1c
caltech101_m / binary,binary,corridor_ramp,corridor,-0.004507093749999999,0.0031701785129059174,96,0.020833333333333332,False,1:1,q1c
caltech101_m / binary,binary,corridor_ramp:w=0.2,corridor,-0.004405218749999999,0.0030985221520853138,96,0.020833333333333332,False,1:1,q1c
caltech101_m / binary,binary,corridor_ramp:w=0.5,corridor,-0.004447666666666667,0.003128378969093899,96,0.020833333333333332,False,1:1,q1c
caltech101_m / binary,binary,prod,reference,0.0,0.0,96,0.0,False,1:1,q1c
caltech101_m / binary,binary,pure_gmm,reference,-0.004388239583333333,0.0030865794252818803,96,0.020833333333333332,False,1:1,q1c
caltech101_m / binary,binary,pure_xcal,reference,0.5131076111111111,0.022638248224394534,96,0.0,True,1:1,q1c
caltech101_m / binary,binary,rare:lo=0:hi=16,rare,0.04654090277777778,0.054238970884822525,96,0.4166666666666667,False,1:1,q1c
caltech101_m / binary,binary,rare:lo=0:hi=32,rare,-0.2927345451388889,0.04071832068375714,96,0.8541666666666666,True,1:1,q1c
caltech101_m / binary,binary,rare:lo=0:hi=4,rare,0.5131076111111111,0.022638248224394534,96,0.0,True,1:1,q1c
caltech101_m / binary,binary,rare:lo=0:hi=64,rare,-0.23723816666666667,0.02257868132254563,96,0.875,True,1:1,q1c
caltech101_m / binary,binary,rare:lo=0:hi=8,rare,0.5099510486111112,0.022806507243888382,96,0.0,True,1:1,q1c
caltech101_m / binary,binary,rare:lo=1:hi=16,rare,-0.004388239583333333,0.0030865794252818803,96,0.020833333333333332,False,1:1,q1c
caltech101_m / binary,binary,rare:lo=1:hi=16:cap=0.5,rare,-0.004388239583333333,0.0030865794252818803,96,0.020833333333333332,False,1:1,q1c
caltech101_m / binary,binary,rare:lo=1:hi=16:cap=0.8,rare,-0.004388239583333333,0.0030865794252818803,96,0.020833333333333332,False,1:1,q1c
caltech101_m / binary,binary,rare:lo=1:hi=32,rare,-0.004388239583333333,0.0030865794252818803,96,0.020833333333333332,False,1:1,q1c
caltech101_m / binary,binary,rare:lo=1:hi=32:cap=0.5,rare,-0.004388239583333333,0.0030865794252818803,96,0.020833333333333332,False,1:1,q1c
caltech101_m / binary,binary,rare:lo=1:hi=32:cap=0.8,rare,-0.004388239583333333,0.0030865794252818803,96,0.020833333333333332,False,1:1,q1c
caltech101_m / binary,binary,rare:lo=1:hi=4,rare,-0.004388239583333333,0.0030865794252818803,96,0.020833333333333332,False,1:1,q1c
caltech101_m / binary,binary,rare:lo=1:hi=4:cap=0.5,rare,-0.004388239583333333,0.0030865794252818803,96,0.020833333333333332,False,1:1,q1c
caltech101_m / binary,binary,rare:lo=1:hi=64,rare,-0.004388239583333333,0.0030865794252818803,96,0.020833333333333332,False,1:1,q1c
caltech101_m / binary,binary,rare:lo=1:hi=8,rare,-0.004388239583333333,0.0030865794252818803,96,0.020833333333333332,False,1:1,q1c
caltech101_m / binary,binary,rare:lo=1:hi=8:cap=0.5,rare,-0.004388239583333333,0.0030865794252818803,96,0.020833333333333332,False,1:1,q1c
caltech101_m / binary,binary,rare:lo=1:hi=8:cap=0.8,rare,-0.004388239583333333,0.0030865794252818803,96,0.020833333333333332,False,1:1,q1c
caltech101_m / binary,binary,rare:lo=2:hi=16,rare,-0.004388239583333333,0.0030865794252818803,96,0.020833333333333332,False,1:1,q1c
caltech101_m / binary,binary,rare:lo=2:hi=32,rare,-0.004388239583333333,0.0030865794252818803,96,0.020833333333333332,False,1:1,q1c
caltech101_m / binary,binary,rare:lo=2:hi=4,rare,-0.004388239583333333,0.0030865794252818803,96,0.020833333333333332,False,1:1,q1c
caltech101_m / binary,binary,rare:lo=2:hi=64,rare,-0.004388239583333333,0.0030865794252818803,96,0.020833333333333332,False,1:1,q1c
caltech101_m / binary,binary,rare:lo=2:hi=8,rare,-0.004388239583333333,0.0030865794252818803,96,0.020833333333333332,False,1:1,q1c
caltech101_m / binary,binary,rare:lo=4:hi=16,rare,-0.004388239583333333,0.0030865794252818803,96,0.020833333333333332,False,1:1,q1c
caltech101_m / binary,binary,rare:lo=4:hi=32,rare,-0.004388239583333333,0.0030865794252818803,96,0.020833333333333332,False,1:1,q1c
caltech101_m / binary,binary,rare:lo=4:hi=64,rare,-0.004388239583333333,0.0030865794252818803,96,0.020833333333333332,False,1:1,q1c
caltech101_m / binary,binary,rare:lo=4:hi=8,rare,-0.004388239583333333,0.0030865794252818803,96,0.020833333333333332,False,1:1,q1c
caltech101_m / binary,binary,slow_cap50,reference,-0.005868819444444445,0.00412798276026591,96,0.020833333333333332,False,1:1,q1c
coco_val / binary,binary,cap50,reference,0.0,0.0,152,0.0,False,1:1,q1c
coco_val / binary,binary,cap80,reference,0.0,0.0,152,0.0,False,1:1,q1c
coco_val / binary,binary,corridor,corridor,-0.10143501315789474,0.004654493809979099,152,0.9736842105263158,True,1:1,q1c
coco_val / binary,binary,corridor:w=0.05,corridor,-0.006332776315789486,0.0003673308307754485,152,0.9078947368421053,True,1:1,q1c
coco_val / binary,binary,corridor:w=0.1,corridor,-0.012414927631578955,0.0007469122675505911,152,0.9473684210526315,True,1:1,q1c
coco_val / binary,binary,corridor:w=0.2,corridor,-0.023357539473684217,0.001213979788174556,152,0.9473684210526315,True,1:1,q1c
coco_val / binary,binary,corridor:w=0.3,corridor,-0.033781125,0.0018150848689588589,152,0.9605263157894737,True,1:1,q1c
coco_val / binary,binary,corridor:w=0.5,corridor,-0.05390091447368422,0.0027410819175866887,152,0.9473684210526315,True,1:1,q1c
coco_val / binary,binary,corridor:w=0.75,corridor,-0.078938625,0.003719203459016366,152,0.9736842105263158,True,1:1,q1c
coco_val / binary,binary,corridor_ramp,corridor,0.0,0.0,152,0.0,False,1:1,q1c
coco_val / binary,binary,corridor_ramp:w=0.2,corridor,0.0,0.0,152,0.0,False,1:1,q1c
coco_val / binary,binary,corridor_ramp:w=0.5,corridor,0.0,0.0,152,0.0,False,1:1,q1c
coco_val / binary,binary,prod,reference,0.0,0.0,152,0.0,False,1:1,q1c
coco_val / binary,binary,pure_gmm,reference,0.0,0.0,152,0.0,False,1:1,q1c
coco_val / binary,binary,pure_xcal,reference,0.46218167763157897,0.012579622824923503,152,0.013157894736842105,True,1:1,q1c
coco_val / binary,binary,rare:lo=0:hi=16,rare,-0.03283730921052633,0.017029038740627982,152,0.5131578947368421,False,1:1,q1c
coco_val / binary,binary,rare:lo=0:hi=32,rare,-0.20414030263157898,0.008951034271347755,152,0.9736842105263158,True,1:1,q1c
coco_val / binary,binary,rare:lo=0:hi=4,rare,0.46218167763157897,0.012579622824923503,152,0.013157894736842105,True,1:1,q1c
coco_val / binary,binary,rare:lo=0:hi=64,rare,-0.1510308815789474,0.0051299238637224675,152,0.9868421052631579,True,1:1,q1c
coco_val / binary,binary,rare:lo=0:hi=8,rare,0.4311684736842106,0.01283052086353187,152,0.02631578947368421,True,1:1,q1c
coco_val / binary,binary,rare:lo=1:hi=16,rare,0.0,0.0,152,0.0,False,1:1,q1c
